topic_id,word,accent,mean_cn,freq,word_length,source_table,options,tag_id,word_level_id
13985,retarded,/rɪˈtɑːrdɪd/,adj. 智力迟钝的；智力发展迟缓的,6.0,8,dict_p_r,"[164, 3953, 4820]",0,564
18222,almighty,/ɔːlˈmaɪti/,adj. 全能的，有无限权力的；  n. 全能的神；  adv. 非常,10.0,8,dict_a_b,"[8237, 9047, 4128]",0,564
2460,stray,/streɪ/,adj. 走失的，迷路的；离了群的；零星的，零落的；  v. 走失；分心，走神；有外遇，在别处拈花惹草；  n. 流浪者；走失，迷路,8.0,5,dict_s,"[11656, 9227, 2262]",0,564
8943,relaxation,/ˌriːlækˈseɪʃn/,n. 放松，休养；放宽（规定等）；娱乐,8.0,10,dict_p_r,"[512036, 4814, 11602]",0,564
17754,caravan,/ˈkærəvæn/,n. 房车，大篷车；（沙漠）旅行队；  v. 车队旅行,10.0,7,dict_c,"[3851, 7095, 8208]",0,564
9282,eligible,/ˈelɪdʒəbl/,adj. 符合条件的；（尤指婚姻等）合适的，合意的,9.0,8,dict_d_f,"[7947, 471411, 6955]",0,564
3666,stipulate,/ˈstɪpjuleɪt/,v. 规定，明确要求,10.0,9,dict_s,"[16133, 5968, 2479]",0,564
442688,chronically,/ˈkrɑːnɪkli/,adv. 慢性地，长期地；习惯性地,7.0,11,dict_c,"[4384, 17110, 4316]",0,564
8807,aloft,/əˈlɔːft/,adv. 在空中，在高处，在上面；  prep. 在 ... 上,9.0,5,dict_a_b,"[574, 10291, 331]",0,564
14133,serial,/ˈsɪriəl/,n. 连载小说；序列；连续剧；  adj. 连续的，重复的；一系列的，连环的；顺序排列的,6.0,6,dict_s,"[8490, 4527, 5886]",0,564
4144,induce,/ɪnˈduːs/,vt. 引导，劝诱；引起；引产,8.0,6,dict_g_k,"[17962, 5951, 8415]",0,564
7867,carton,/ˈkɑːrtn/,n. （尤指装食品和液体的）硬纸盒，纸板箱，塑料箱,7.0,6,dict_c,"[390500, 469487, 3890]",0,564
6731,renaissance,/ˈrenəsɑːns/,n. 新生，复兴；文艺复兴,9.0,11,dict_p_r,"[4902, 4056, 14918]",0,564
6333,vent,/vent/,n. 发泄；通风口，排气口；（上衣背部或两侧的）开衩；（小型动物的）排泄口；  v. 发泄（情绪）；泄露,9.0,4,dict_t_z,"[9553, 6121, 10168]",0,564
5980,sculpture,/ˈskʌlptʃər/,n. 雕刻艺术；雕刻，雕塑,7.0,9,dict_s,"[390854, 5012, 3850]",0,564
5250,dwelling,/ˈdwelɪŋ/,n. 住所,8.0,8,dict_d_f,"[542, 16481, 8834]",0,564
11405,cult,/kʌlt/,n. 异教；风尚，热潮；信徒；  adj. 流行的；风靡一时的,9.0,4,dict_c,"[5225, 5430, 6322]",0,564
9421,thorny,/ˈθɔːrni/,adj. 多刺的；痛苦的；令人苦恼的；棘手的，麻烦的,9.0,6,dict_t_z,"[5013, 5350, 512036]",0,564
9960,negotiation,/nɪˌɡoʊʃiˈeɪʃn/,n. 谈判,8.0,11,dict_l_o,"[16471, 171, 1186]",0,564
18216,cuisine,/kwɪˈziːn/,n. 菜肴；烹饪；风味,8.0,7,dict_c,"[10361, 4484, 390854]",0,564
4455,Easter,/ˈiːstər/,n. 复活节,5.0,6,dict_d_f,"[1718, 94, 818]",0,564
17747,urine,/ˈjʊrən/,n. 尿,9.0,5,dict_t_z,"[1900, 471647, 2522]",0,564
215,aristocrat,/əˈrɪstəkræt/,n. 贵族,9.0,10,dict_a_b,"[5461, 5836, 115]",0,564
999,embargo,/ɪmˈbɑːrɡoʊ/,v. 禁止出入港口；禁止或限制贸易；征用或扣押；  n. 禁令；禁止；封港令,10.0,7,dict_d_f,"[6563, 4590, 1676]",0,564
7062,duplicate,"/ˈduplɪkɪt/, /ˈduːplɪkeɪt/",n. 复制品；  adj. 完全一样的；  v. 复制；重复（读作/ˈduːplɪkeɪt/）,9.0,9,dict_d_f,"[467588, 8997, 9266]",0,564
9510,uranium,/juˈreɪniəm/,n. 铀,10.0,7,dict_t_z,"[1417, 4586, 6584]",0,564
4164,confront,/kənˈfrʌnt/,vt. 与某人对峙；与……对抗；正视；面对；使…无法回避，降临于,8.0,8,dict_c,"[4948, 16413, 8360]",0,564
4275,dubious,/ˈduːbiəs/,adj. 可疑的；怀疑的；无把握的,8.0,7,dict_d_f,"[19558, 164, 4064]",0,564
1002,embed,/ɪmˈbed/,v. 把……嵌入；使嵌入,10.0,5,dict_d_f,"[4120, 9273, 8443]",0,564
9312,venue,/ˈvenjuː/,n. 审判地；犯罪地点；发生地点；集合地点；活动场地（如音乐厅、会场等）,10.0,5,dict_t_z,"[5649, 2207, 5555]",0,564
10119,broaden,/ˈbrɔːdn/,v. （使）变宽；扩大（影响）；增加；增长（经验、知识等）,9.0,7,dict_a_b,"[2991, 4706, 5925]",0,564
856,devastating,/ˈdevəsteɪtɪŋ/,adj. 毁灭性的；惊人的；令人难受的,9.0,11,dict_d_f,"[16446, 8736, 2076]",0,564
16855,rhetorical,/rɪˈtɔːrɪkl/,adj. 修辞的；言辞华丽（却往往无内涵的）；语言文字上的,10.0,10,dict_p_r,"[5129, 596, 1082]",0,564
5350,stagger,/ˈstæɡər/,v. 蹒跚；（使）错开（时间）；使吃惊；  n. 蹒跚,9.0,7,dict_s,"[127, 5630, 5909]",0,564
5530,kit,/kɪt/,n. 成套工具；工具箱；装备；  vt. 装备,8.0,3,dict_g_k,"[6205, 6393, 4056]",0,564
5843,rescue,/ˈreskjuː/,vt. 营救；救援；  n. 营救；救援；  v. 挽救,6.0,6,dict_p_r,"[5694, 517, 6417]",0,564
857,devastation,/ˌdevəˈsteɪʃn/,n. 毁坏，荒废；荒芜，凄凉,8.0,11,dict_d_f,"[6335, 4525, 18011]",0,564
435552,tribune,/ˈtrɪbjuːn/,n. （古罗马的）护民官；民众领袖；(英国)《论坛报》,8.0,7,dict_t_z,"[7583, 10149, 17747]",0,564
4321,refine,/rɪˈfaɪn/,vt. 改进，改善；精炼,8.0,6,dict_p_r,"[5947, 1359, 10260]",0,564
390854,avail,/əˈveɪl/,v. 有利，有助于；  n. 益处,8.0,5,dict_a_b,"[4344, 6499, 1063]",0,564
4815,blush,/blʌʃ/,v. 脸红；害臊；  n. 脸红,9.0,5,dict_a_b,"[6555, 9353, 6522]",0,564
6563,stall,/stɔːl/,n. 分隔栏；售货摊；厩；失速；  v. （因故障而）停止,7.0,5,dict_s,"[1278, 14993, 5306]",0,564
4157,retreat,/rɪˈtriːt/,vi. 撤退，撤离；退却，后退；  n. 撤退，退却；隐退；休养所，收容所；躲藏处；退隐处，静居处；静修，静思（时间）,8.0,7,dict_p_r,"[13029, 2026, 7281]",0,564
5326,blunt,/blʌnt/,adj. 钝的；直率的；  v. 减弱(感觉或需求等)；变钝,8.0,5,dict_a_b,"[4239, 10983, 1483]",0,564
268,avenge,/əˈvendʒ/,v. 报复，报仇,9.0,6,dict_a_b,"[4153, 11124, 5821]",0,564
17985,grow,/ɡroʊ/,v. 生长，成长；增长；渐渐变得；种植,2.0,4,dict_g_k,"[9068, 19021, 390979]",0,564
4593,abrupt,/əˈbrʌpt/,adj. 突然的；唐突的，鲁莽的,8.0,6,dict_a_b,"[6821, 8030, 5182]",0,564
478442,scornful,/ˈskɔːrnfl/,adj. 轻蔑的；嘲笑的,8.0,8,dict_s,"[9921, 6452, 6798]",0,564
16872,blackmail,/ˈblækmeɪl/,n. 敲诈，勒索；保护费；  vt. 向……敲诈,9.0,9,dict_a_b,"[467180, 6518, 761]",0,564
2315,savage,/ˈsævɪdʒ/,n. 野蛮人，粗鲁的人；  adj. 凶猛的；野蛮的；未驯化的；  v. （狗等）乱咬；激烈抨击,7.0,6,dict_s,"[6611, 11405, 5431]",0,564
936,distort,/dɪˈstɔːrt/,v. 扭曲，使变形；歪曲，曲解,8.0,7,dict_d_f,"[11156, 9288, 4091]",0,564
8811,annex,/əˈneks/,n. 附加物；附属的建筑物；  vt. 附加；并吞，强行占取；获得,10.0,5,dict_a_b,"[8558, 503, 1788]",0,564
4231,clearance,/ˈklɪrəns/,n. 清除；清理；清空；许可,9.0,9,dict_c,"[12372, 6240, 857]",0,564
9469,stroll,/stroʊl/,n. 漫步；漫步，散步；闲荡，溜达；溜达；  v. 散步；溜达，游荡；  vt. 游荡；在……散步；在……漫步,8.0,6,dict_s,"[2569, 9391, 7284]",0,564
5786,evolution,/ˌevəˈluːʃn/,n. 进化，演变；发展,7.0,9,dict_d_f,"[7069, 5250, 4611]",0,564
18051,cleanse,/klenz/,v. 净化,10.0,7,dict_c,"[4298, 4081, 7904]",0,564
467180,annexation,/ˌænekˈseɪʃn/,n. 合并，并吞；附加；并吞物；附加物,8.0,10,dict_a_b,"[5481, 691, 5996]",0,564
7214,shred,/ʃred/,n. 碎片；少量；毁灭；  v. 切成细条，撕成碎片,10.0,5,dict_s,"[8097, 8422, 2092]",0,564
17711,gadget,/ˈɡædʒɪt/,n. 小装置，小机件，小玩意儿,8.0,6,dict_g_k,"[232, 5330, 2446]",0,564
3459,depreciate,/dɪˈpriːʃieɪt/,v. 贬低，轻视；贬值；折旧,10.0,10,dict_d_f,"[428, 6415, 5860]",0,564
735,custody,/ˈkʌstədi/,"n. 【法】抚养权，监护权；【法】拘留,羁押；保管；保护；  v. 羁押",10.0,7,dict_c,"[897, 5584, 1803]",0,564
16378,retaliation,/rɪˌtæliˈeɪʃn/,n. 反击；回敬；报复,10.0,11,dict_p_r,"[2460, 2949, 2442]",0,564
9270,interfere,/ˌɪntərˈfɪr/,vi. 干涉，妨碍,8.0,9,dict_g_k,"[6741, 1087, 525]",0,564
10916,curtail,/kɜːrˈteɪl/,vt. 截短；削减；剥夺…特权；  v. 削减,10.0,7,dict_c,"[1830, 5880, 436258]",0,564
8518,feminism,/ˈfemənɪzəm/,n. 女权主义；女权运动,10.0,8,dict_d_f,"[10119, 6434, 9261]",0,564
8978,transistor,/trænˈzɪstər/,n. 晶体管；半导体收音机,8.0,10,dict_t_z,"[9164, 5113, 1054]",0,564
10262,deficit,/ˈdefɪsɪt/,n. 亏损；赤字；不足额；缺少，缺陷,9.0,7,dict_d_f,"[6962, 4323, 3847]",0,564
1026,endow,/ɪnˈdaʊ/,vt. 赋予；认为……具有某种品质；资助，捐助，向……捐钱,8.0,5,dict_d_f,"[15471, 5109, 7500]",0,564
6849,boycott,/ˈbɔɪkɑːt/,vt. 抵制；  n. 抵制,8.0,7,dict_a_b,"[4456, 7509, 9129]",0,564
18339,stapler,/ˈsteɪplər/,n. 订书机,10.0,7,dict_s,"[5145, 5202, 6571]",0,564
5856,reluctant,/rɪˈlʌktənt/,adj. 不情愿的；勉强的,7.0,9,dict_p_r,"[9258, 9510, 1149]",0,564
351,brace,/breɪs/,n. 【医学】牙齿定位器；支柱；  v. 支撑；加固；使绷紧,9.0,5,dict_a_b,"[5630, 407323, 4069]",0,564
1027,endowment,/ɪnˈdaʊmənt/,n. 捐赠，捐助，捐款；（人的）天赋，天资,10.0,9,dict_d_f,"[8806, 545, 9530]",0,564
10258,skim,/skɪm/,v. 掠过；浏览，略读；抹去；  n. 撇去浮沫；脱脂乳；（为逃税）隐匿的部分收入；  adj. 撇去奶油的；用脱脂乳做的,8.0,4,dict_s,"[8549, 15048, 4343]",0,564
6393,miniature,/ˈmɪnətʃər/,adj. 小型的，微小的；  n. 微小的模型；  vt. 使成小型；把…画成纤细画；缩写,8.0,9,dict_l_o,"[4127, 391010, 5142]",0,564
14842,exponent,/ɪkˈspoʊnənt/,n. 【数】指数；典型；说明者，说明物；  adj. 说明的,10.0,8,dict_d_f,"[6856, 1507, 6029]",0,564
6304,fluid,/ˈfluːɪd/,n. 流体，液体；  adj. 流动的；易变的；流畅的；不稳定的,8.0,5,dict_d_f,"[7904, 4758, 2442]",0,564
5184,tile,/taɪl/,n. 瓦；瓷砖；  v. 贴砖于；用瓦盖,8.0,4,dict_t_z,"[16966, 817, 4521]",0,564
10546,surpass,/sərˈpæs/,v. 胜过；超出，超过,9.0,7,dict_s,"[9047, 455211, 5411]",0,564
769,decree,/dɪˈkriː/,v. 命令，判决，颁布；  n. 法令，政令,9.0,6,dict_d_f,"[391293, 10019, 4807]",0,564
469768,corporal,/ˈkɔːrpərəl/,adj. 身体的；肉体的；个人的；  n. (陆军或空军)下士；[宗](供放面包和圣餐杯用的)圣餐布,8.0,8,dict_c,"[17371, 7243, 8197]",0,564
5191,vegetation,/ˌvedʒəˈteɪʃn/,n. 植被,9.0,10,dict_t_z,"[4274, 3952, 3905]",0,564
3944,consist,/kənˈsɪst/,v. 由……组成；在于,7.0,7,dict_c,"[5306, 4528, 18116]",0,564
394,burglary,/ˈbɜːrɡləri/,n. 盗窃，夜盗，盗窃行为；  v. 入室行窃,8.0,8,dict_a_b,"[5772, 152, 534]",0,564
230,ascertain,/ˌæsərˈteɪn/,v. 探知，弄清，查明（真相等）,8.0,9,dict_a_b,"[5846, 473672, 9337]",0,564
4528,snatch,/snætʃ/,v. 强夺；攫取；  n. 片段,7.0,6,dict_s,"[445, 6856, 18816]",0,564
7203,renovate,/ˈrenəveɪt/,vt. 更新，修复；  adj. 恢复的，革新的，翻新的,9.0,8,dict_p_r,"[16411, 5018, 4953]",0,564
394500,ascendance,/ə'sendəns/,n. 优势；支配力量,8.0,10,dict_a_b,"[5306, 10961, 470044]",0,564
17371,truly,/ˈtruːli/,adv. 完全地，非常；真心地；确实；真正地，的确地,4.0,5,dict_t_z,"[12118, 5651, 9136]",0,564
2445,steward,/ˈstuːərd/,n. 乘务员，服务员；管家,8.0,7,dict_s,"[690, 1676, 18233]",0,564
1483,imminent,/ˈɪmɪnənt/,adj. 迫近的，紧迫的，即将来临的,10.0,8,dict_g_k,"[2991, 6165, 2446]",0,564
11334,deducible,/dɪˈduːsəbl/,adj. 可推论的,10.0,9,dict_d_f,"[8964, 15471, 8070]",0,564
667,corpse,/kɔːrps/,n. 尸体；被废弃的东西,9.0,6,dict_c,"[5272, 694, 9249]",0,564
6307,suite,/swiːt/,n. （旅馆的）套间；一套家具；一组程序；组曲；一系列；一套,7.0,5,dict_s,"[10542, 2776, 3938]",0,564
6443,wilderness,/ˈwɪldərnəs/,n. 荒野；荒地；杂草丛生的地方；混乱的一团；未开发的地区,9.0,10,dict_t_z,"[561, 12513, 953]",0,564
408488,forfeit,/ˈfɔːrfɪt/,n. 没收物；罚金；丧失；  vt. 被没收；丧失；  adj. 丧失了的,8.0,7,dict_d_f,"[1852, 6611, 4528]",0,564
405233,elaboration,/ɪˌlæbəˈreɪʃn/,n. 详细阐述；精心制作；精致；周密；【报】精编,7.0,11,dict_d_f,"[1648, 6644, 5071]",0,564
15950,tariff,/ˈtærɪf/,n. 关税；价目表；  vt. 征收关税；定税率；定收费标准,8.0,6,dict_t_z,"[7158, 6647, 16536]",0,564
5694,competitive,/kəmˈpetətɪv/,adj. 竞争的；好胜的；有竞争力的,7.0,11,dict_c,"[473672, 390503, 18326]",0,564
5340,deduct,/dɪˈdʌkt/,v. 减去,9.0,6,dict_d_f,"[1065, 801, 11097]",0,564
528,commonwealth,/ˈkɑːmənwelθ/,n. 英联邦；联邦；州；（具有相同政治或经济目标的）国家联合体；英国历史上没有国王或王后统治国家的时期(1649-1660年),7.0,12,dict_c,"[5821, 6434, 10408]",0,564
2542,tilt,/tɪlt/,v. （使）倾斜；  n. 倾斜，斜坡,9.0,4,dict_t_z,"[4166, 15988, 9220]",0,564
4330,frantic,/ˈfræntɪk/,adj. 疯狂的；狂乱的；慌乱的,9.0,7,dict_d_f,"[6143, 17259, 1860]",0,564
4413,compartment,/kəmˈpɑːrtmənt/,n. 分隔间，火车车厢的分隔间,8.0,11,dict_c,"[8513, 2482, 2013]",0,564
1086,evoke,/ɪˈvoʊk/,v. 唤起；引起；使人想起,9.0,5,dict_d_f,"[391539, 4844, 5461]",0,564
4577,tournament,/ˈtʊrnəmənt/,n. 锦标赛，联赛；比赛,7.0,10,dict_t_z,"[469768, 5480, 9275]",0,564
268054,bore,/bɔːr/,v. 使厌烦；bear的过去式；稳步前进；挤过去；钻孔；挖掘，开凿；  n. 使人讨厌的人；高潮；膛径，口径；钻子；孔,6.0,4,dict_a_b,"[9108, 6489, 3933]",0,564
4180,formidable,/ˈfɔːrmɪdəbl/,adj. 令人畏惧的；可怕的；难以克服的；难应付的,8.0,10,dict_d_f,"[5367, 2222, 422251]",0,564
9022,excerpt,/ˈeksɜːrpt/,n. 摘录，节选；  v. 摘，选；引用,9.0,7,dict_d_f,"[9469, 425273, 5833]",0,564
18906,whereabouts,"/'weərəbaʊts/, /ˌweərə'baʊts/",n. 下落，行踪，去向，所在之处（读作/'weərəbaʊts/）；  adv. 在何处，靠近什么地方（读作/ˌweərə'baʊts/）,8.0,11,dict_t_z,"[5968, 16588, 8058]",0,564
5344,setback,/ˈsetbæk/,n. 挫折；失败,9.0,7,dict_s,"[122, 9326, 6415]",0,564
8614,dinosaur,/ˈdaɪnəsɔːr/,n. 恐龙,7.0,8,dict_d_f,"[2446, 8387, 5990]",0,564
5987,elaborate,/iˈlæbərɪt/,adj. 精心设计的，精巧的；复杂的（读作/iˈlæbərɪt/）；  v. 详细说明，详尽阐述；  vt. 变得复杂（读作/ɪˈlæbəˌreɪt/）,8.0,9,dict_d_f,"[9312, 8031, 6707]",0,564
2634,whirl,/wɜːrl/,v. 回旋；使旋转；  n. 回旋；一个接一个的活动,9.0,5,dict_t_z,"[6117, 13045, 5972]",0,564
6697,diesel,/ˈdiːzl/,n. 内燃机，柴油机,9.0,6,dict_d_f,"[6391, 2249, 8212]",0,564
1101,exemption,/ɪɡˈzempʃn/,n. 免税；免除，豁免,9.0,9,dict_d_f,"[5203, 2634, 2503]",0,564
467332,aptly,/ˈæptli/,adv. 恰当地；适宜地；巧妙地,7.0,5,dict_a_b,"[2291, 18299, 4095]",0,564
4034,tropic,/ˈtrɑːpɪk/,n. 热带，回归线；  adj. 热带的,9.0,6,dict_t_z,"[477578, 15250, 4928]",0,564
10571,former,/ˈfɔːrmər/,adj. 前任的；前者的；以前的；过去的，昔日的；  n. 形成者；（两者中的）前者,5.0,6,dict_d_f,"[8245, 390055, 8030]",0,564
780,defer,/dɪˈfɜːr/,v. （使）推迟，（使）延期；听从，顺从,10.0,5,dict_d_f,"[2482, 72, 4512]",0,564
104,agitation,/ˌædʒɪˈteɪʃn/,n. 摇动；焦虑，忧虑；煽动,9.0,9,dict_a_b,"[5202, 4914, 9391]",0,564
4594,toil,/tɔɪl/,v. 苦干；跋涉；费力地做；  n. 辛苦；苦工；罗网,10.0,4,dict_t_z,"[4170, 2611, 8788]",0,564
6138,ultimate,/ˈʌltɪmət/,adj. 根本的；最终的,7.0,8,dict_t_z,"[9806, 8335, 4298]",0,564
390489,bass,"/beɪs/, /bæs/",n. 男低音；低音电吉他；低音提琴；低频声；鲈鱼（读作 /bæs/）；  adj. 低沉的；低音的,8.0,4,dict_a_b,"[16812, 17747, 4217]",0,564
6034,antagonism,/ænˈtæɡənɪzəm/,n. 对抗，敌对；敌意,10.0,10,dict_a_b,"[365, 6220, 15390]",0,564
10354,seduce,/sɪˈduːs/,v. 引诱，诱使，诱惑；着迷,10.0,6,dict_s,"[2210, 4525, 892]",0,564
7828,peninsula,/pəˈnɪnsələ/,n. 半岛,9.0,9,dict_p_r,"[390489, 11571, 4003]",0,564
5368,facet,/ˈfæsɪt/,n. （多面体的）面，小平面；琢面，侧面；（事物的）部分，方面；  vt. 在…上琢面,9.0,5,dict_d_f,"[6704, 2593, 8736]",0,564
7255,directory,/dəˈrektəri/,n. 电话号码簿；目录；名录；董事会,7.0,9,dict_d_f,"[4551, 4321, 9991]",0,564
8237,spine,/spaɪn/,n. 脊椎；脊柱；（动植物的）刺，刺毛,8.0,5,dict_s,"[8788, 50, 6910]",0,564
6763,vocal,/ˈvoʊkl/,n. 声乐作品；  adj. 畅言无忌的；声音的；嗓音的；有声的,8.0,5,dict_t_z,"[9970, 5221, 4618]",0,564
466915,aggravation,/ˌæɡrəˈveɪʃn/,n. 恶化，加剧；加厉；恼怒；恼人的事,8.0,11,dict_a_b,"[4641, 480, 7498]",0,564
301,batter,/ˈbætər/,n. （用鸡蛋、牛奶等调制的）面糊；  v. 连续猛击,9.0,6,dict_a_b,"[699, 5679, 480862]",0,564
480862,virginity,/vərˈdʒɪnəti/,n. 未被玷污，纯净；处女；童贞,8.0,9,dict_t_z,"[14875, 3972, 5246]",0,564
3887,capacity,/kəˈpæsəti/,n. 产能；容量；本领；才能；负载量；职位；能力,7.0,8,dict_c,"[5413, 5902, 10761]",0,564
7365,depreciation,/dɪˌpriːʃiˈeɪʃn/,n. （货币的）贬值；减价；折旧；蔑视,10.0,12,dict_d_f,"[4586, 15265, 561]",0,564
11044,cynical,/ˈsɪnɪkl/,adj. 愤世嫉俗的；恶意的；悲观的,9.0,7,dict_c,"[490, 15433, 773]",0,564
7227,thrifty,/ˈθrɪfti/,adj. 节省的，节俭的,8.0,7,dict_t_z,"[321, 11033, 4459]",0,564
4127,contempt,/kənˈtempt/,n. 鄙视，轻视,7.0,8,dict_c,"[6782, 6422, 5232]",0,564
402764,deductible,/dɪˈdʌktəbl/,adj. 可扣除的；  n. 可减免的东西；扣除条款,8.0,10,dict_d_f,"[14822, 7482, 2235]",0,564
1058,equation,/ɪˈkweɪʒn/,n. 方程（式），等式；相等，均衡；（多种因素的）平衡,8.0,8,dict_d_f,"[413540, 11033, 5076]",0,564
2648,wrench,/rentʃ/,n. 扳手；痛苦，难受；猛扭，猛拉；  v. 猛拧；挣脱；使扭伤,9.0,6,dict_t_z,"[6534, 4197, 5325]",0,564
4837,secondary,/ˈsekənderi/,adj. 第二的；次要的；(疾病、感染等) 继发性的；中学的；从属的，辅助的；中等教育的；  n. 副手；代理人,7.0,9,dict_s,"[5911, 4332, 5814]",0,564
737,cylinder,/ˈsɪlɪndər/,n. 圆柱体，圆筒；汽缸，泵（或桶）体,8.0,8,dict_c,"[8580, 5183, 228]",0,564
1139,faction,/ˈfækʃn/,n. 派别，小集团，小派系；派系斗争，内讧,9.0,7,dict_d_f,"[5292, 16171, 2584]",0,564
5912,spotlight,/ˈspɑːtlaɪt/,n. 聚光灯；媒体的关注；  v. 聚光照明；使显著,9.0,9,dict_s,"[6738, 18116, 9876]",0,564
7920,narrow,/ˈnæroʊ/,adj. 狭窄的；差距小的，微小的；（想法、态度或信仰）狭隘的；  n. 海峡；狭窄部分；  v. （使）变窄；使缩小，压缩,4.0,6,dict_l_o,"[5558, 5483, 8075]",0,564
6871,flank,/flæŋk/,v. 位于……的侧面；  n. 肋，肋腹，侧翼,9.0,5,dict_d_f,"[6121, 1180, 5640]",0,564
989,elasticity,/ˌiːlæˈstɪsəti/,n. 弹性，弹力；灵活性,9.0,10,dict_d_f,"[15471, 393402, 4455]",0,564
6499,voucher,/ˈvaʊtʃər/,n. 代金券；证明人；收据；教育补助金券；  vt. 为……准备凭据；证实……的可靠性,9.0,7,dict_t_z,"[10312, 5963, 473868]",0,564
4759,steady,/ˈstedi/,adj. 稳定的，平稳的；坚定的，扎实的；镇定的；稳步的；  v. （使）稳固；使……冷静；（使）稳定,6.0,6,dict_s,"[5902, 5520, 5783]",0,564
12737,flirtation,/flɜːrˈteɪʃn/,n. 调情；挑逗；调戏；不认真考虑,7.0,10,dict_d_f,"[6906, 4881, 2247]",0,564
6886,beware,/bɪˈwer/,v. 当心，谨防,9.0,6,dict_a_b,"[7246, 4043, 6328]",0,564
9032,wield,/wiːld/,v. 运用，行使；挥；  vt. 使用,9.0,5,dict_t_z,"[9991, 5413, 5821]",0,564
4784,characteristic,/ˌkærəktəˈrɪstɪk/,n. 特点；特征；特色；品质；  adj. 典型的；独特的；特有的,7.0,14,dict_c,"[4042, 10581, 4881]",0,564
316,beset,/bɪˈset/,v. 困扰；镶嵌；围绕,10.0,5,dict_a_b,"[4329, 3943, 6498]",0,564
9762,flush,/flʌʃ/,v. 脸红；清除；赶出；冲掉；（使）发红；  n. 发红；冲掉；脸红；  adj. 挥霍的，浪费的；富有的；完全齐平的,8.0,5,dict_d_f,"[6313, 1772, 203]",0,564
6527,yawn,/jɔːn/,v. 打哈欠；裂开；打着哈欠说；  n. 哈欠；乏味或枯燥的事物,7.0,4,dict_t_z,"[2365, 348, 17796]",0,564
5714,landscape,/ˈlændskeɪp/,n. 风景，景观；风景画；横向打印格式；形势；地貌，地形；  vt. 美化……的环境,6.0,9,dict_l_o,"[203, 8524, 5391]",0,564
1059,equator,/ɪˈkweɪtər/,n. 赤道,7.0,7,dict_d_f,"[5232, 4914, 4242]",0,564
18209,apron,/ˈeɪprən/,n. 围裙；停机坪,8.0,5,dict_a_b,"[9872, 8291, 8950]",0,564
11124,scrutinize,/ˈskruːtənaɪz/,v. 仔细检查，细看,10.0,10,dict_s,"[239, 8781, 10132]",0,564
3870,context,/ˈkɑːntekst/,n. 上下文，语境；背景,8.0,7,dict_c,"[6306, 6276, 6499]",0,564
493433,antonym,/ˈæntənɪm/,n. 反义词,10.0,7,dict_a_b,"[4784, 6772, 8195]",0,564
990,electoral,/ɪˈlektərəl/,adj. 选举的，选举人的,9.0,9,dict_d_f,"[4053, 901, 403340]",0,564
8247,velocity,/vəˈlɑːsəti/,n. 速度；迅速，快速,8.0,8,dict_t_z,"[9530, 1950, 2248]",0,564
1787,magnify,/ˈmæɡnɪfaɪ/,v. 放大，扩大；夸大，夸张；  vt. 增大，增强,9.0,7,dict_l_o,"[17669, 17334, 2106]",0,564
6384,Catholic,/ˈkæθlɪk/,adj. 天主教的；  n. 天主教徒,7.0,8,dict_c,"[5426, 16349, 13315]",0,564
6505,differentiate,/ˌdɪfəˈrenʃieɪt/,v. 使有差异；区别，区分,9.0,13,dict_d_f,"[408488, 5858, 5650]",0,564
8976,stoop,/stuːp/,v. 弯腰，俯身；屈从；堕落，沦为；  n. 弯腰；佝偻；屈服,8.0,5,dict_s,"[8559, 6427, 1669]",0,564
6707,negotiate,/nɪˈɡoʊʃieɪt/,v. 谈判，磋商，商议；成功越过，渡过；  vt. 达成（协议）；商定,7.0,9,dict_l_o,"[473459, 3899, 16018]",0,564
12033,casino,/kəˈsiːnoʊ/,n. 娱乐场，赌场,10.0,6,dict_c,"[6004, 1023, 8803]",0,564
508260,differentiation,/ˌdɪfəˌrenʃiˈeɪʃn/,n. 区别；分化；变异；[数]微分,7.0,15,dict_d_f,"[2542, 6317, 7106]",0,564
6024,trickle,/ˈtrɪkl/,v. 一滴滴地流；徐徐地流；  n. 细流；徐徐地流；稀稀疏疏缓慢来往的东西,8.0,7,dict_t_z,"[6254, 394500, 470460]",0,564
4084,regardless,/rɪˈɡɑːrdləs/,adv. 不顾；不加理会；无论如何；不论，无论；  adj. 不顾的，不管的,7.0,10,dict_p_r,"[5586, 8232, 9978]",0,564
699,crave,/kreɪv/,v. 渴望；恳求,10.0,5,dict_c,"[4107, 5351, 4774]",0,564
392551,affixation,/ˌæfɪk'seɪʃən/,n. 词缀法；加缀；附加,9.0,10,dict_a_b,"[10379, 410449, 1319]",0,564
4043,terrace,/ˈterəs/,n. 阳台；梯田；走廊；  vi. 成阶地；  adj. 梯形的；  vt. 使成梯田,8.0,7,dict_t_z,"[1385, 2076, 6453]",0,564
7808,precedent,/ˈpresɪdənt/,n. 先例，范例；惯例；  adj. 在前的，前面的,9.0,9,dict_p_r,"[3938, 939, 7214]",0,564
964,drawback,/ˈdrɔːbæk/,n. 缺点；障碍，不利条件,8.0,8,dict_d_f,"[9326, 1675, 4934]",0,564
3991,cathedral,/kəˈθiːdrəl/,n. 大教堂；  adj. 有权威的；大教堂的,8.0,9,dict_c,"[4299, 6857, 6763]",0,564
